permit_id,city,permit_date,units,permit_type,work_kind,is_residential,status,lng,lat,address,source_url
RP-2021-012933,philadelphia,2021-11-19,1,Residential Building,New Construction,true,Completed,-75.21795331011123,40.025309661158474,4207 BOONE ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-001572,philadelphia,2021-03-10,2,Residential Building,New Construction,true,Completed,-75.14252015012352,39.97569219108517,1618 GERMANTOWN AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-010397,philadelphia,2022-01-19,1,Master Plan,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-011079,philadelphia,2020-11-13,1,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-006696,philadelphia,2021-11-04,2,Residential Building,New Construction,true,Completed,-75.14088646947826,39.971671671221934,1307 GERMANTOWN AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2024-002197,philadelphia,2024-04-08,1,Residential Building,New Construction,true,Completed,-75.17426339054302,39.975547790880896,2318 SEYBERT ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-011039,philadelphia,2022-12-02,1,Residential Building,New Construction,true,Completed,-75.15374268017007,39.938643410611256,616 CATHARINE ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-016740,philadelphia,2021-11-30,1,Master Plan,New Construction,true,Completed,-74.99905206005313,40.06335981127778,3600 GRANT AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-008227,philadelphia,2020-10-20,1,Residential Building,New Construction,true,Completed,-75.1339783804317,39.988833281228324,2526 MUTTER ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-013466,philadelphia,2020-12-01,2,Residential Building,New Construction,true,Completed,-75.09823219002979,39.990061931241826,2500 E TIOGA ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
989705,philadelphia,2020-10-23,2,Residential Building,New Construction,true,Completed,-75.18519306059146,39.975719060537784,3006 BALTZ ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-004514,philadelphia,2021-06-16,1,Residential Building,New Construction,true,Completed,-75.2353342604509,39.956390701366175,272 S FRAZIER ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2024-000161,philadelphia,2024-05-20,3,Building,New Construction,true,Completed,-75.148485419849,39.9867268205439,934 W DAUPHIN ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-009764,philadelphia,2022-11-18,1,Residential Building,New Construction,true,Completed,-75.14515437957218,39.97674434051433,1643 N 6TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-001658,philadelphia,2021-04-29,1,Building,New Construction,true,Completed,-75.19692183001975,39.90368103103693,2600 PENROSE FERRY RD,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-011658,philadelphia,2021-03-05,1,Residential Building,New Construction,true,Completed,-75.11536570957584,39.98656587050533,2233 E WILLIAM ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2023-003146,philadelphia,2023-09-14,1,Residential Building,New Construction,true,Completed,-75.17402841021006,39.977326090758716,2301 SHARSWOOD ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-012658,philadelphia,2021-01-26,1,Residential Building,New Construction,true,Completed,-75.14810016030324,39.97296991082144,712 MASTER ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-002193,philadelphia,2020-09-29,3,Building,New Construction,true,Completed,-75.14487113971738,39.9808558207793,1930 N 6TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-011139,philadelphia,2021-10-18,1,Residential Building,New Construction,true,Completed,-75.19099194963182,39.909488580919806,3408 MESSINA WAY,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-000246,philadelphia,2020-07-30,1,Residential Building,New Construction (Stand Alone),true,Completed,-75.19030208043516,39.91022008123365,3309 MESSINA WAY,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2023-013230,philadelphia,2024-01-05,1,Residential Building,New Construction,true,Completed,-75.14840191007102,39.927390660972485,135 FERNON ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-015238,philadelphia,2021-02-15,1,Residential Building,New Construction,true,Expired,-75.11510451023592,39.98858283099029,2136 E ORLEANS ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-005503,philadelphia,2020-12-18,4,Building,New Construction,true,Completed,-75.18365182003731,39.9403583913391,1025 S 25TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
1055127,philadelphia,2020-09-15,1,Residential Building,New Construction,true,Completed,-75.17834449053196,39.93506699077226,1318 S CAPITOL ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2023-006875,philadelphia,2024-05-28,1,Building,New Construction,true,Issued,-75.20733606048333,39.998856081130484,3870 FORD RD,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2022-002257,philadelphia,2024-02-08,43,Building,New Construction,true,Issued,-75.15371840978086,40.05741337096128,2011 EASTBURN AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-001577,philadelphia,2021-07-13,1,Building,New Construction,true,Completed,-75.23623480018503,39.91965282096253,6901 ELMWOOD AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-006781,philadelphia,2022-09-16,2,Residential Building,New Construction,true,Completed,-75.14045426948222,39.98756560096777,429 W YORK ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2023-009583,philadelphia,2024-04-23,1,Residential Building,New Construction,true,Issued,-75.14171196031828,39.96761737132508,1037 N 3RD ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-015668,philadelphia,2021-03-17,2,Residential Building,New Construction,true,Completed,-75.1693444596124,39.972998570901474,2008 S COLLEGE AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
1050801,philadelphia,2020-08-14,4,Building,New Construction,true,Completed,-75.14311796958494,39.97648232099911,1649 N 5TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-009022,philadelphia,2020-10-13,2,Residential Building,New Construction,true,Completed,-75.17361256004364,39.97961496135276,2330 TURNER ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-011745,philadelphia,2021-06-03,2,Residential Building,New Construction,true,Completed,-75.15584410986607,39.962119881269984,519 N 11TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-009059,philadelphia,2021-10-03,1,Residential Building,New Construction,true,Expired,-75.18714169023045,39.98342591063925,3219 CLIFFORD ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-012695,philadelphia,2022-08-11,2,Residential Building,New Construction,true,Issued,-75.18234596948271,39.92890201076745,1826 S 22ND ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-002181,philadelphia,2021-03-22,1,Residential Building,New Construction,true,Completed,-75.18223551041243,40.05055034111656,6524 MAGNOLIA ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-007621,philadelphia,2021-07-29,1,Residential Building,New Construction,true,Completed,-75.14932350049344,39.92681851088766,1638 S 2ND ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-013607,philadelphia,2021-04-21,1,Residential Building,New Construction,true,Completed,-75.17525307947518,40.03785533133257,30 E RITTENHOUSE ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-004182,philadelphia,2022-06-02,2,Residential Building,New Construction,true,Completed,-75.16129086035744,39.974043971329486,1519 SEYBERT ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-010782,philadelphia,2020-10-26,1,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-019197,philadelphia,2021-12-08,1,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-013352,philadelphia,2020-11-23,1,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-007926,philadelphia,2021-12-20,39,Building,New Construction,true,Expired,-75.1461007094201,39.98690458110258,2301 N 8TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2024-002878,philadelphia,2024-06-18,1,Residential Building,New Construction,true,Completed,-75.15082724960487,39.97749279136966,1637 N 10TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-010427,philadelphia,2023-04-13,2,Residential Building,New Construction,true,Expired,-75.18639149976428,40.004521430883834,3422 W CLEARFIELD ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-016523,philadelphia,2021-02-04,1,Residential Building,New Construction,true,Expired,-75.20810311992464,39.96712053111225,803 BROOKLYN ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2024-000323,philadelphia,2024-05-17,1,Building,New Construction,true,Completed,-75.22055270023132,40.05201054112516,900 WISES MILL RD,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-001065,philadelphia,2020-08-10,4,Building,New Construction,true,Completed,-75.13977500038646,39.989064200729764,421 W CUMBERLAND ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-000905,philadelphia,2020-11-12,1,Residential Building,New Construction,true,Completed,-75.14225345012308,39.981681741014505,2007 N 5TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-016446,philadelphia,2022-09-20,1,Residential Building,New Construction,true,Expired,-75.14046142056716,39.98040724051552,1938 N ORIANNA ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2023-005516,philadelphia,2023-11-02,4,Building,New Construction,true,Completed,-75.19601956001561,39.966096971276656,3623 FAIRMOUNT AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-003011,philadelphia,2021-10-01,1,Residential Building,New Construction,true,Completed,-75.17276224980897,40.059087650912815,6480 ANDERSON ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-015531,philadelphia,2022-06-07,1,Residential Building,New Construction,true,Issued,-75.18709524055537,40.00457325053021,3883 RIDGE AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-019061,philadelphia,2021-12-07,1,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-001302,philadelphia,2021-10-01,7,Building,New Construction,true,Completed,-75.17105616054816,39.98114665092839,1726 N 22ND ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-010768,philadelphia,2020-11-10,1,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-000668,philadelphia,2020-07-09,46,Building,New Construction,true,Completed,-75.16757818057427,39.936634120834846,1148 S BROAD ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2020-004869,philadelphia,2020-12-15,344,Building,New Construction,true,Completed,-75.1612140100006,39.96067217108612,435 N BROAD ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2023-003440,philadelphia,2023-09-18,1,Building,New Construction,true,Issued,-75.19851206962535,39.94418083079943,600 UNIVERSITY AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-010786,philadelphia,2022-04-14,1,Residential Building,New Construction,true,Completed,-75.11497015956999,39.986366220983584,2250 E CAMBRIA ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-008610,philadelphia,2021-07-15,2,Residential Building,New Construction,true,Completed,-75.16500842948213,39.98080659085251,1738 N GRATZ ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2022-006632,philadelphia,2023-05-08,4,Building,New Construction,true,Completed,-75.18198431989408,39.9316514206478,1621 POINT BREEZE AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-019198,philadelphia,2021-12-08,1,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-012179,philadelphia,2021-11-23,1,Residential Building,New Construction,true,Completed,-75.13700087025411,39.98365769080542,204 W SUSQUEHANNA AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2022-001189,philadelphia,2022-07-18,3,Building,New Construction,true,Completed,-75.22563057954609,39.9548691307086,277 S 52ND ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-019107,philadelphia,2021-12-09,1,Residential Building,New Construction,true,Expired,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-005510,philadelphia,2021-06-22,1,Residential Building,New Construction,true,Completed,-75.18154327041884,39.93375985086051,2214 WILDER ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-013782,philadelphia,2020-12-29,2,Residential Building,New Construction,true,Completed,-75.11693210992816,39.971272101012175,2001 BEACH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-014566,philadelphia,2020-12-20,1,Residential Building,New Construction,true,Completed,-75.18392356027022,39.97818608112885,1418 N MYRTLEWOOD ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-010132,philadelphia,2022-10-26,1,Residential Building,New Construction,true,Issued,-75.181883810121,40.051086300734994,118 E SHARPNACK ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2022-005679,philadelphia,2023-03-27,3,Building,New Construction,true,Completed,-75.20786149012766,39.97027004128811,4161 WESTMINSTER AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-011562,philadelphia,2021-12-22,1,Residential Building,New Construction,true,Completed,-75.16518163994232,39.97425843071065,1750 SEYBERT ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-014247,philadelphia,2021-01-04,2,Residential Building,New Construction,true,Completed,-75.09823219002979,39.990061931241826,2500 E TIOGA ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2022-003660,philadelphia,2022-11-30,47,Building,New Construction,true,Completed,-75.1804273397624,40.04337690087818,6237-45 GERMANTOWN AVE,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-016525,philadelphia,2021-02-25,1,Residential Building,New Construction,true,Expired,-75.22446057996491,39.967041240711715,5166 OGDEN ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2022-004840,philadelphia,2022-09-30,13,Building,New Construction,true,Completed,-75.15900461969956,39.94009009081127,769-75 S 10TH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2022-000933,philadelphia,2022-05-13,3,Building,New Construction,true,Completed,-75.2307286103066,39.94710385067651,5319 ANGORA TER,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2021-002032,philadelphia,2021-11-18,3,Building,New Construction,true,Expired,-75.11706401975681,39.99047146104827,2028 E BIRCH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-006850,philadelphia,2021-06-04,1,Residential Building,New Construction,true,Completed,-75.15187635969912,39.983764300897214,2041 N MARVINE ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
CP-2022-002381,philadelphia,2022-07-26,5,Building,New Construction,true,Completed,-75.22224852978104,39.94548895102529,911 S 51ST ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-009645,philadelphia,2020-11-02,2,Residential Building,New Construction,true,Completed,-75.14252491961714,39.98630128102472,529 W DAUPHIN ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-010857,philadelphia,2020-12-01,1,Residential Building,New Construction,true,Completed,-75.11432766985469,39.98867635087938,2139 BELLMORE ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-010309,philadelphia,2020-11-23,1,Residential Building,New Construction,true,Completed,-75.16817957997671,39.94379286107639,1520 SOUTH ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2021-013190,philadelphia,2022-12-29,1,Residential Building,New Construction,true,Expired,-75.07988305017295,39.99740622051023,4204 E THOMPSON ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2020-007742,philadelphia,2021-02-01,1,Residential Building,New Construction,true,Completed,-75.06474055001341,40.096707430693314,9065 PINE RD,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
RP-2022-003506,philadelphia,2022-05-06,1,Residential Building,New Construction,true,Completed,-75.14213447967909,39.967986770716834,1108 N 3RD ST,https://eclipse.phila.gov/phillylmsprod/int/lms/Login.aspx
